100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
93.21,0.0,0.0,0.0653733312229222
70.0,0.0,0.049090127752835624,0.0
100.0,0.0,0.0,0.0
60.0,0.05270051006137923,0.0,0.0
100.0,0.0,0.0,0.0
15.06,0.0,0.0,0.0653733312229222
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
36.0,0.10540102012275845,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.05270051006137923,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
70.0,0.0,0.049090127752835624,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.05270051006137923,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
87.77,0.0,0.0,0.0653733312229222
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
10.13,0.21901832275457342,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.07012875393262233,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.05270051006137923,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.07012875393262233,0.0,0.0
100.0,0.0,0.0,0.0
36.0,0.10540102012275845,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
70.0,0.0,0.049090127752835624,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
86.41,0.0,0.0,0.0653733312229222
60.0,0.07012875393262233,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.05270051006137923,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
70.0,0.0,0.049090127752835624,0.0
100.0,0.0,0.0,0.0
60.0,0.05270051006137923,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
60.0,0.07012875393262233,0.0,0.0
